head_x,head_y,health,width,height,closest_food_distance,move
2,7,91,7,down
2,6,90,8,down
2,5,89,7,down
2,4,88,8,down
2,3,87,9,left
1,3,86,10,up
1,4,85,9,up
1,5,84,8,up
1,6,83,9,up
1,7,82,8,up
1,8,81,9,up
1,9,80,10,right
2,9,79,9,down
2,8,78,8,down
2,7,77,7,down
2,6,76,8,down
2,5,75,7,down
2,4,74,8,down
2,3,73,9,down
2,2,72,9,down
2,1,71,8,left
1,1,70,9,up
1,2,69,10,up
1,3,68,10,up
1,4,67,9,right
2,4,66,8,down
2,3,65,9,down
2,2,64,9,down
2,1,63,8,left
1,1,62,9,up
1,2,61,10,up
1,3,60,10,up
1,4,59,9,up
1,5,58,8,up
1,6,57,9,right
2,6,56,8,up
9,9,100,2,down
9,8,99,3,down
9,7,98,4,down
9,6,97,5,down
9,5,96,4,down
9,4,95,5,down
9,3,94,6,down
9,2,93,7,down
9,1,92,6,left
8,1,91,5,up
8,2,90,6,up
8,3,89,5,up
8,4,88,4,up
8,5,87,3,up
8,6,86,4,up
8,7,85,5,up
8,8,84,6,up
8,9,83,7,left
7,9,82,6,down
7,8,81,5,down
7,7,80,4,down
7,6,79,3,down
7,5,78,2,down
7,4,77,3,down
7,3,76,2,down
7,2,75,1,left
6,2,100,2,up
6,3,99,3,up
6,4,98,2,up
6,5,97,1,left
5,5,100,4,up
5,6,99,4,up
5,7,98,3,up
5,8,97,4,up
5,9,96,2,left
4,9,95,1,up
4,10,100,4,left
3,10,99,4,down
3,9,98,3,down
3,8,97,2,down
3,7,96,1,left
2,7,100,7,up
2,8,99,8,up
2,9,98,7,left
1,9,97,8,down
1,8,96,9,down
1,7,95,8,down
1,6,94,7,right
2,6,93,6,up
2,7,92,7,up
2,8,91,8,up
2,9,90,7,left
1,9,89,8,up
1,10,88,7,right
2,10,87,6,right
3,10,86,5,down
3,9,85,6,down
3,8,84,5,down
3,7,83,6,down
3,6,82,5,down
3,5,81,4,down
3,4,80,3,down
3,3,79,2,down
3,2,78,1,down
3,1,100,2,left
2,1,99,1,up
2,2,98,2,up
2,3,97,3,up
2,4,96,4,up
2,5,95,5,up
2,6,94,6,up
2,7,93,7,up
2,8,92,6,up
2,9,91,5,left
1,9,90,6,down
1,8,89,7,down
1,7,88,8,down
1,6,87,6,down
1,5,86,5,down
1,4,85,4,down
1,3,84,3,down
1,2,83,2,down
1,1,82,1,left
0,1,100,3,up
0,2,99,4,up
0,3,98,5,up
0,4,97,6,up
0,5,96,7,right
1,5,95,6,up
1,6,94,7,up
1,7,93,8,up
1,8,92,7,up
1,9,91,6,right
2,9,90,5,down
2,8,89,6,down
2,7,88,7,down
2,6,87,6,down
2,5,86,5,down
2,4,85,4,down
2,3,84,3,down
2,2,83,2,down
2,1,82,1,down
2,0,100,4,left
1,0,99,5,up
1,1,98,4,up
1,2,97,5,up
1,3,96,6,up
1,4,95,7,up
1,5,94,6,up
1,6,93,7,up
1,7,92,8,up
1,8,91,7,up
1,9,90,6,right
2,9,89,5,down
2,8,88,6,down
2,7,87,7,down
2,6,86,6,down
2,5,85,5,down
2,4,84,6,down
2,3,83,5,down
2,2,82,4,down
2,1,81,3,left
1,1,80,4,up
1,2,79,5,up
1,3,78,6,up
1,4,77,7,up
1,5,76,6,up
1,6,75,7,up
1,7,74,8,up
1,8,73,7,up
1,9,72,6,right
2,9,71,5,down
2,8,70,6,down
2,7,69,7,down
2,6,68,6,down
2,5,67,5,down
2,4,66,6,down
2,3,65,5,down
2,2,64,4,down
2,1,63,3,left
1,1,62,4,up
1,2,61,5,up
1,3,60,4,up
1,4,59,3,up
1,5,58,2,up
1,6,57,1,left
0,6,100,8,up
0,7,99,9,right
1,7,98,8,up
1,8,97,7,up
1,9,96,6,right
2,9,95,5,down
2,8,94,6,down
2,7,93,7,down
2,6,92,6,down
2,5,91,5,down
2,4,90,2,down
2,3,89,3,down
2,2,88,3,down
2,1,87,2,left
1,1,86,3,up
1,2,85,4,up
1,3,84,4,up
1,4,83,3,up
1,5,82,2,up
1,6,81,3,up
1,7,80,4,up
1,8,79,5,up
1,9,78,6,right
2,9,77,5,down
2,8,76,4,down
2,7,75,3,down
2,6,74,2,down
2,5,73,1,right
3,5,100,4,up
3,6,99,5,up
3,7,98,6,up
3,8,97,5,up
3,9,96,4,right
4,9,95,3,down
4,8,94,4,down
4,7,93,5,down
4,6,92,4,down
4,5,91,3,down
4,4,90,3,down
4,3,89,2,down
4,2,88,1,down
4,1,100,1,right
5,1,100,3,up
5,2,99,2,up
5,3,98,3,up
5,4,97,3,up
5,5,96,2,up
5,6,95,2,up
5,7,94,3,up
5,8,93,2,up
5,9,92,2,left
4,9,91,2,down
4,8,90,1,left
3,8,100,2,up
3,9,99,3,left
2,9,98,2,down
2,8,97,3,down
2,7,96,2,down
2,6,95,1,right
3,6,100,5,up
3,7,99,5,right
4,7,98,4,down
4,6,97,4,down
4,5,96,3,down
4,4,95,4,down
4,3,94,4,down
4,2,93,3,down
4,1,92,4,left
3,1,91,3,up
3,2,90,2,up
3,3,89,3,up
3,4,88,4,up
3,5,87,4,left
2,5,86,4,down
2,4,85,3,down
2,3,84,2,down
2,2,83,1,left
1,2,100,6,up
1,3,99,7,up
1,4,98,6,up
1,5,97,5,up
1,6,96,4,up
1,7,95,3,up
1,8,94,2,up
1,9,93,1,up
1,10,100,5,right
2,10,99,4,down
2,9,98,3,down
2,8,97,2,down
2,7,96,3,down
2,6,95,4,right
3,6,94,3,up
3,7,93,2,up
3,8,92,1,right
4,8,100,4,up
4,9,99,3,left
3,9,98,4,up
3,10,97,3,right
4,10,96,2,right
5,10,95,1,down
5,9,94,2,down
5,8,93,3,down
5,7,92,2,down
5,6,91,1,right
6,6,100,2,up
6,7,99,2,up
6,8,98,2,up
6,9,97,1,right
7,9,100,1,up
7,10,100,1,right
8,10,100,2,down
8,9,99,1,down
8,8,100,1,down
8,7,100,3,down
8,6,99,2,down
8,5,98,1,left
7,5,100,3,down
7,4,99,2,down
7,3,98,1,down
7,2,100,2,down
7,1,99,1,down
7,0,100,4,left
6,0,99,3,up
6,1,98,4,up
6,2,97,5,up
6,3,96,6,up
6,4,95,6,up
6,5,94,5,left
5,5,93,4,down
5,4,92,3,down
5,3,91,2,down
5,2,90,1,down
5,1,100,3,left
4,1,99,2,up
4,2,98,3,up
4,3,97,4,up
4,4,96,4,up
4,5,95,3,up
4,6,94,2,up
4,7,93,3,up
4,8,92,4,up
4,9,91,3,left
3,9,90,4,down
3,8,89,3,down
3,7,88,2,down
3,6,87,1,left
2,6,100,3,up
2,7,99,4,up
2,8,98,5,up
2,9,97,5,left
1,9,96,5,down
1,8,95,4,down
1,7,94,3,down
1,6,93,2,down
1,5,92,1,down
1,4,91,2,down
1,3,90,2,down
1,2,89,1,down
1,1,88,2,right
2,1,87,2,up
2,2,86,2,up
2,3,85,1,right
3,3,100,3,down
3,2,99,2,down
3,1,98,1,down
3,0,100,5,left
2,0,99,4,left
1,0,98,3,left
0,0,97,2,up
0,1,96,1,up
0,2,100,3,up
0,3,99,2,up
0,4,98,1,up
0,5,100,6,up
0,6,99,7,up
0,7,98,8,up
0,8,97,7,up
0,9,96,6,up
0,10,95,6,right
1,10,94,5,right
2,10,93,4,right
3,10,92,3,down
3,9,91,3,down
3,8,90,4,down
3,7,89,5,down
3,6,88,4,down
3,5,87,3,down
3,4,86,4,right
4,4,85,3,up
4,5,84,2,up
4,6,83,3,up
4,7,82,4,up
4,8,81,3,up
4,9,80,2,right
5,9,79,1,right
6,9,100,1,up
6,10,100,3,right
7,10,99,2,down
7,9,98,1,down
7,8,100,4,down
7,7,99,3,down
7,6,98,2,down
7,5,97,1,left
6,5,100,3,up
6,6,99,4,up
6,7,98,5,up
9,5,100,2,up
9,6,99,3,up
9,7,98,4,up
9,8,97,5,up
9,9,96,4,left
8,9,95,3,down
8,8,94,4,down
8,7,93,5,down
8,6,92,4,down
8,5,91,3,down
8,4,90,2,down
8,3,89,3,down
8,2,88,4,down
8,1,87,5,left
7,1,86,6,up
7,2,85,5,up
7,3,84,4,up
7,4,83,3,up
7,5,82,2,up
7,6,81,3,up
7,7,80,4,up
7,8,79,5,up
7,9,78,6,left
6,9,77,7,down
6,8,76,6,down
6,7,75,5,down
6,6,74,4,down
6,5,73,3,down
6,4,72,2,down
6,3,71,2,down
6,2,70,1,left
5,2,100,5,up
5,3,99,4,up
5,4,98,3,up
5,5,97,4,up
5,6,96,4,up
5,7,95,5,up
5,8,94,6,up
5,9,93,7,left
4,9,92,6,down
4,8,91,5,down
4,7,90,7,down
4,6,89,6,down
4,5,88,5,down
4,4,87,4,down
4,3,86,5,down
4,2,85,6,down
4,1,84,7,left
3,1,83,6,up
3,2,82,5,up
3,3,81,4,up
3,4,80,3,up
3,5,79,6,up
3,6,78,7,up
3,7,77,4,up
3,8,76,3,up
3,9,75,4,left
2,9,74,5,down
2,8,73,4,down
2,7,72,3,down
2,6,71,2,down
2,5,70,1,right
3,5,69,2,up
3,6,68,3,up
3,7,67,2,up
3,8,66,3,up
3,9,65,4,right
4,9,64,3,down
4,8,63,2,down
4,7,62,1,right
5,7,100,3,up
5,8,99,4,up
5,9,98,5,left
4,9,97,4,down
4,8,96,3,down
4,7,95,2,down
4,6,94,1,down
4,5,100,3,down
4,4,99,2,down
4,3,98,3,down
4,2,97,2,down
4,1,96,1,down
4,0,100,6,left
3,0,99,5,up
3,1,98,4,up
3,2,97,3,up
3,3,96,2,up
3,4,95,1,left
2,4,100,6,up
2,5,99,7,up
2,6,98,7,up
2,7,97,8,up
2,8,96,9,up
2,9,95,10,right
3,9,94,9,down
3,8,93,8,down
3,7,92,7,down
3,6,91,7,down
3,5,90,6,down
3,4,89,5,down
3,3,88,5,down
3,2,87,7,down
3,1,86,8,right
4,1,85,7,up
4,2,84,6,up
4,3,83,5,up
4,4,82,4,up
4,5,81,3,up
4,6,80,2,up
4,7,79,1,right
5,7,100,2,up
5,8,99,1,up
5,9,100,2,left
4,9,99,3,down
4,8,98,4,left
3,8,97,5,up
3,9,96,4,left
2,9,95,5,down
2,8,94,6,down
2,7,93,7,down
2,6,92,8,down
2,5,91,7,down
2,4,90,6,down
2,3,89,7,down
2,2,88,8,right
3,2,87,7,up
3,3,86,6,up
3,4,85,5,up
3,5,84,6,up
3,6,83,7,up
3,7,82,6,up
3,8,81,5,up
3,9,80,4,right
4,9,79,3,down
4,8,78,4,down
4,7,77,5,down
4,6,76,6,down
4,5,75,5,down
4,4,74,4,down
4,3,73,5,down
4,2,72,6,down
4,1,71,6,left
3,1,70,5,up
3,2,69,4,up
3,3,68,3,up
3,4,67,2,up
3,5,66,1,left
2,5,100,7,up
2,6,99,7,up
2,7,98,6,up
2,8,97,6,up
2,9,96,5,left
1,9,95,6,up
1,10,94,5,right
2,10,93,4,right
3,10,92,3,down
3,9,91,4,down
3,8,90,5,down
3,7,89,5,down
3,6,88,3,down
3,5,87,2,down
3,4,86,1,left
2,4,100,6,up
2,5,99,6,up
2,6,98,5,up
2,7,97,4,up
2,8,96,3,up
2,9,95,4,left
1,9,94,5,down
1,8,93,4,down
1,7,92,5,down
1,6,91,6,down
1,5,90,7,down
1,4,89,7,down
1,3,88,8,down
1,2,87,8,down
1,1,86,7,right
2,1,85,6,up
2,2,84,6,up
2,3,83,5,up
2,4,82,4,up
2,5,81,5,up
2,6,80,5,up
2,7,79,4,up
2,8,78,3,up
2,9,77,4,left
1,9,76,5,down
1,8,75,4,down
1,7,74,5,down
1,6,73,6,down
1,5,72,6,down
1,4,71,5,down
1,3,70,6,down
1,2,69,6,down
1,1,68,5,right
2,1,67,4,up
2,2,66,5,up
2,3,65,4,up
2,4,64,3,up
2,5,63,2,up
2,6,62,3,up
2,7,61,4,up
2,8,60,3,up
2,9,59,4,left
1,9,58,5,down
1,8,57,4,down
1,7,56,5,down
1,6,55,3,down
1,5,54,2,down
1,4,53,1,left
0,4,100,5,up
0,5,99,4,up
0,6,98,5,up
0,7,97,6,up
0,8,96,5,up
0,9,95,6,up
0,10,94,6,right
1,10,93,5,down
1,9,92,5,down
1,8,91,4,down
1,7,90,4,down
1,6,89,3,down
1,5,88,2,down
1,4,87,1,down
1,3,100,5,down
1,2,99,6,down
1,1,98,5,right
2,1,97,4,up
2,2,96,5,up
2,3,95,4,up
2,4,94,3,up
2,5,93,2,up
2,6,92,3,up
2,7,91,4,up
2,8,90,3,up
2,9,89,4,left
1,9,88,5,down
1,8,87,4,down
1,7,86,4,down
1,6,85,4,down
1,5,84,3,down
1,4,83,4,down
1,3,82,5,down
1,2,81,6,down
1,1,80,5,right
2,1,79,4,up
2,2,78,5,up
2,3,77,4,up
2,4,76,3,up
2,5,75,2,up
2,6,74,3,up
2,7,73,3,up
2,8,72,3,up
2,9,71,4,left
1,9,70,5,down
1,8,69,4,down
1,7,68,4,down
1,6,67,4,down
1,5,66,3,down
1,4,65,3,down
1,3,64,2,down
1,2,63,1,down
1,1,62,2,right
2,1,61,3,up
2,2,60,2,up
2,3,59,3,up
2,4,58,3,up
2,5,57,2,up
2,6,56,3,up
2,7,55,3,up
2,8,54,3,up
2,9,53,4,left
1,9,52,5,down
1,8,51,4,down
1,7,50,4,down
1,6,49,4,down
1,5,48,3,down
1,4,47,3,down
1,3,46,2,down
1,2,45,1,left
0,2,100,2,up
1,1,100,2,up
1,2,99,1,up
1,3,98,2,up
1,4,97,3,up
1,5,96,4,up
1,6,95,5,up
1,7,94,6,up
1,8,93,7,up
1,9,92,8,right
2,9,91,7,down
2,8,90,6,down
2,7,89,5,down
2,6,88,4,down
2,5,87,3,down
2,4,86,4,down
2,3,85,3,down
2,2,84,2,down
2,1,83,3,left
1,1,82,2,up
1,2,81,1,up
1,3,80,2,up
1,4,79,3,up
1,5,78,4,up
1,6,77,5,up
1,7,76,6,up
1,8,75,7,up
1,9,74,8,right
2,9,73,7,down
2,8,72,6,down
2,7,71,5,down
2,6,70,4,down
2,5,69,3,down
2,4,68,4,down
2,3,67,3,down
2,2,66,2,down
2,1,65,3,left
1,1,64,2,up
1,2,63,1,up
1,3,62,2,up
1,4,61,3,up
1,5,60,2,up
1,6,59,3,up
1,7,58,4,up
1,8,57,5,up
1,9,56,6,right
2,9,55,5,down
2,8,54,4,down
2,7,53,3,down
2,6,52,2,down
2,5,51,1,right
3,5,100,2,up
3,6,99,3,up
3,7,98,4,up
3,8,97,5,up
3,9,96,5,left
2,9,95,6,down
2,8,94,6,down
2,7,93,5,down
2,6,92,4,down
2,5,91,3,down
2,4,90,2,down
2,3,89,1,down
2,2,100,2,down
2,1,99,3,left
1,1,98,2,up
1,2,97,1,up
1,3,96,2,up
1,4,95,3,up
1,5,94,4,up
1,6,93,5,up
1,7,92,6,up
1,8,91,6,up
1,9,90,5,right
2,9,89,4,down
2,8,88,5,down
2,7,87,5,down
2,6,86,4,down
2,5,85,3,down
2,4,84,2,down
2,3,83,1,right
3,3,100,4,up
3,4,99,3,up
3,5,98,2,up
3,6,97,3,up
3,7,96,3,up
3,8,95,2,up
3,9,94,3,left
2,9,93,2,down
2,8,92,1,left
1,8,100,6,up
1,9,99,5,up
1,10,98,6,right
2,10,97,5,right
3,10,96,4,down
3,9,95,3,down
3,8,94,4,down
3,7,93,4,down
3,6,92,3,down
3,5,91,2,down
3,4,90,3,down
3,3,89,4,down
3,2,88,3,down
3,1,87,4,left
2,1,86,3,up
2,2,85,2,up
2,3,84,3,up
2,4,83,4,up
2,5,82,3,up
2,6,81,4,up
2,7,80,5,up
2,8,79,5,up
2,9,78,4,left
1,9,77,5,down
1,8,76,5,down
1,7,75,3,down
1,6,74,2,down
1,5,73,1,down
1,4,100,3,down
1,3,99,2,down
1,2,98,1,down
1,1,97,2,right
2,1,96,3,up
2,2,95,2,up
2,3,94,3,up
2,4,93,4,up
2,5,92,3,up
2,6,91,4,up
2,7,90,3,up
2,8,89,4,up
2,9,88,4,left
1,9,87,2,down
1,8,86,3,down
1,7,85,4,down
1,6,84,5,down
1,5,83,4,down
1,4,82,3,down
1,3,81,2,down
1,2,80,1,down
1,1,79,2,right
2,1,78,3,up
2,2,77,2,up
2,3,76,3,up
2,4,75,2,up
2,5,74,1,left
1,5,100,4,up
1,6,99,5,up
1,7,98,4,up
1,8,97,3,up
1,9,96,2,right
2,9,95,3,down
2,8,94,2,down
2,7,93,3,down
2,6,92,4,down
2,5,91,3,down
2,4,90,4,down
2,3,89,3,down
2,2,88,2,down
2,1,87,3,left
1,1,86,2,up
1,2,85,1,up
1,3,84,2,up
1,4,83,3,up
1,5,82,2,up
1,6,81,3,up
1,7,80,3,up
1,8,79,2,up
1,9,78,1,right
2,9,100,3,down
2,8,99,2,down
2,7,98,3,down
2,6,97,2,down
2,5,96,1,right
3,5,100,2,up
3,6,99,3,up
3,7,98,2,up
3,8,97,1,right
4,8,100,2,up
4,9,99,2,left
3,9,98,3,up
3,10,97,3,left
2,10,96,2,down
2,9,95,3,down
2,8,94,4,down
2,7,93,3,down
2,6,92,3,down
2,5,91,2,down
2,4,90,1,right
3,4,100,3,up
3,5,99,2,up
3,6,98,1,up
3,7,100,2,up
3,8,99,3,right
4,8,98,2,up
4,9,97,2,left
3,9,96,3,up
3,10,95,3,left
2,10,94,2,down
2,9,93,3,down
2,8,92,4,down
2,7,91,3,down
2,6,90,4,down
2,5,89,3,down
2,4,88,3,down
2,3,87,2,down
2,2,86,1,left
1,2,100,1,down
1,1,100,2,right
2,1,99,1,right
3,1,100,2,up
3,2,99,1,right
4,2,100,3,up
4,3,99,2,up
4,4,98,2,up
4,5,97,1,right
5,5,100,1,right
6,5,100,1,up
6,6,100,1,right
7,6,100,1,right
8,6,100,2,up
8,7,99,1,up
8,8,100,2,up
8,9,99,2,left
7,9,98,1,left
6,9,100,1,down
6,8,100,2,down
6,7,99,1,left
5,7,100,3,up
5,8,99,2,up
5,9,98,3,left
4,9,97,2,down
4,8,96,1,left
3,8,100,5,up
3,9,99,4,left
2,9,98,2,down
2,8,97,1,left
1,8,100,3,up
1,9,99,2,up
1,10,98,1,left
0,10,100,6,down
0,9,99,5,down
0,8,98,4,down
0,7,97,3,right
1,7,96,4,down
1,6,95,3,down
1,5,94,2,down
1,4,93,1,down
1,3,92,2,down
1,2,91,1,down
1,1,90,2,right
2,1,89,3,up
2,2,88,2,up
2,3,87,3,up
2,4,86,2,up
2,5,85,3,up
2,6,84,4,up
2,7,83,5,right
3,7,82,5,down
3,6,81,4,down
3,5,80,3,down
3,4,79,3,down
3,3,78,3,down
3,2,77,3,down
3,1,76,3,right
4,1,75,2,up
4,2,74,2,up
4,3,73,2,up
4,4,72,2,up
4,5,71,2,up
4,6,70,3,up
4,7,69,2,up
4,8,68,3,up
4,9,67,4,left
3,9,66,5,down
3,8,65,4,left
2,8,64,3,up
2,9,63,2,left
1,9,62,3,down
1,8,61,4,down
1,7,60,4,down
1,6,59,3,down
1,5,58,2,down
1,4,57,1,left
0,4,100,2,up
0,5,99,3,up
0,6,98,4,up
0,7,97,5,up
0,8,96,5,up
0,9,95,4,up
0,10,94,3,right
1,10,93,2,right
2,10,92,1,right
3,10,100,1,right
4,10,100,3,right
5,10,99,2,down
5,9,98,3,down
5,8,97,2,down
5,7,96,1,right
6,7,100,2,up
6,8,99,3,up
6,9,98,2,right
7,9,97,1,up
7,10,100,6,right
8,10,99,6,down
8,9,98,5,down
8,8,97,4,down
8,7,96,3,down
8,6,95,2,down
8,5,94,1,down
8,4,100,1,down
8,3,100,2,left
7,3,99,1,up
7,4,100,1,left
6,4,100,1,up
6,5,100,1,up
6,6,100,3,left
5,6,99,2,down
5,5,98,1,down
5,4,100,1,down
5,3,100,1,right
6,3,100,1,down
6,2,100,3,down
6,1,99,2,left
5,1,98,1,up
5,2,97,2,left
4,2,96,3,up
4,3,95,2,up
4,4,94,1,up
4,5,100,4,up
4,6,99,5,up
4,7,98,6,up
4,8,97,7,up
4,9,96,8,left
3,9,95,7,down
3,8,94,6,down
3,7,93,5,down
3,6,92,4,down
3,5,91,3,down
3,4,90,2,down
3,3,89,1,down
3,2,100,2,down
3,1,99,1,left
2,1,100,1,left
1,1,100,1,up
1,2,99,1,up
1,3,98,2,up
1,4,97,3,up
1,5,96,4,up
1,6,95,5,up
1,7,94,6,up
1,8,93,7,up
1,9,92,8,right
2,9,91,9,up
2,10,90,10,left
1,10,89,9,left
0,10,88,8,down
0,9,87,7,down
0,8,86,6,down
0,7,85,5,down
0,6,84,4,down
0,5,83,3,down
0,4,82,2,down
0,3,81,1,down
0,2,100,1,down
0,1,100,3,down
0,0,99,2,right
1,0,98,1,right
2,0,100,2,right
3,0,99,1,right
4,0,100,1,right
5,0,100,2,right
6,0,99,1,right
7,0,100,1,up
7,1,99,1,up
7,2,100,2,up
7,3,99,2,up
7,4,98,1,up
7,5,100,5,up
7,6,99,5,up
7,7,98,4,up
7,8,97,3,up
7,9,96,2,left
9,1,100,2,up
9,2,99,3,up
9,3,98,4,up
9,4,97,5,up
9,5,96,4,up
9,6,95,3,right
10,6,94,2,up
10,7,93,1,up
10,8,100,1,up
10,9,100,5,left
9,9,99,6,down
9,8,98,5,down
9,7,97,4,down
9,6,96,3,down
9,5,95,2,down
9,4,94,1,down
9,3,93,2,down
9,2,92,3,down
9,1,91,4,left
8,1,90,5,up
8,2,89,4,up
8,3,88,3,up
8,4,87,2,up
8,5,86,3,up
8,6,85,4,up
8,7,84,5,up
8,8,83,6,up
8,9,82,7,left
7,9,81,6,down
7,8,80,5,down
7,7,79,4,down
7,6,78,3,down
7,5,77,2,down
7,4,76,3,down
7,3,75,4,down
7,2,74,5,down
7,1,73,6,right
8,1,72,5,up
8,2,71,4,up
8,3,70,3,up
8,4,69,2,up
8,5,68,3,up
8,6,67,4,up
8,7,66,5,up
8,8,65,3,up
8,9,64,2,left
7,9,63,3,down
7,8,62,4,down
7,7,61,5,down
7,6,60,5,down
7,5,59,4,down
7,4,58,3,down
7,3,57,4,down
7,2,56,5,down
7,1,55,6,left
6,1,54,7,up
6,2,53,6,up
6,3,52,5,up
6,4,51,4,up
6,5,50,4,up
6,6,49,3,up
6,7,48,4,up
6,8,47,5,up
6,9,46,4,left
5,9,45,5,down
5,8,44,6,down
5,7,43,7,down
5,6,42,7,down
5,5,41,6,down
5,4,40,5,down
5,3,39,5,down
5,2,38,6,down
5,1,37,7,left
4,1,36,6,up
4,2,35,5,up
4,3,34,4,up
4,4,33,5,up
4,5,32,6,up
4,6,31,7,up
4,7,30,7,up
4,8,29,6,up
4,9,28,6,left
3,9,27,5,down
3,8,26,4,down
3,7,25,3,down
3,6,24,2,down
3,5,23,1,left
2,5,100,4,up
2,6,99,4,up
2,7,98,3,up
2,8,97,3,up
2,9,96,2,right
3,9,95,1,right
4,9,100,3,down
4,8,99,2,down
4,7,98,1,right
5,7,100,3,up
5,8,99,4,up
5,9,98,5,right
6,9,97,4,down
6,8,96,3,down
6,7,95,2,down
6,6,94,3,down
6,5,93,4,down
6,4,92,4,down
6,3,91,5,down
6,2,90,6,down
6,1,89,2,left
5,1,88,1,up
5,2,100,5,up
5,3,99,4,up
5,4,98,3,up
5,5,97,4,up
5,6,96,4,up
5,7,95,3,up
5,8,94,4,up
5,9,93,5,left
4,9,92,6,down
4,8,91,5,down
4,7,90,4,down
4,6,89,4,down
4,5,88,3,down
4,4,87,2,down
4,3,86,3,down
4,2,85,4,down
4,1,84,5,left
3,1,83,4,up
3,2,82,3,up
3,3,81,2,up
3,4,80,1,left
2,4,100,8,up
2,5,99,8,up
2,6,98,7,up
2,7,97,4,up
2,8,96,5,up
2,9,95,6,right
3,9,94,5,down
3,8,93,4,down
3,7,92,3,down
3,6,91,2,down
3,5,90,1,right
4,5,100,5,up
4,6,99,3,up
4,7,98,4,up
4,8,97,5,up
4,9,96,6,right
5,9,95,5,down
5,8,94,4,down
5,7,93,3,down
5,6,92,2,down
5,5,91,3,down
5,4,90,3,down
5,3,89,2,down
5,2,88,1,right
6,2,100,5,up
6,3,99,4,up
6,4,98,3,up
6,5,97,2,up
6,6,96,1,right
7,6,100,2,up
7,7,99,1,right
8,7,100,2,up
8,8,99,2,up
8,9,98,2,left
7,9,97,3,down
7,8,96,3,left
6,8,95,4,up
6,9,94,4,left
5,9,93,3,down
5,8,92,4,down
5,7,91,5,down
5,6,90,4,down
5,5,89,5,down
5,4,88,5,down
5,3,87,4,down
5,2,86,3,down
5,1,85,2,left
4,1,84,1,up
4,2,83,2,up
4,3,82,3,up
4,4,81,4,up
4,5,80,5,up
4,6,79,4,up
4,7,78,3,up
4,8,77,2,up
4,9,76,1,up
4,10,100,1,left
3,10,100,2,down
3,9,99,1,left
2,9,100,8,down
2,8,99,8,down
2,7,98,8,down
2,6,97,7,down
2,5,96,7,right
3,5,95,6,down
3,4,94,5,down
3,3,93,4,down
3,2,92,3,down
3,1,91,2,left
2,1,90,3,down
2,0,89,2,right
3,0,88,1,right
4,0,100,4,up
4,1,99,3,up
4,2,98,2,up
4,3,97,3,up
4,4,96,4,up
4,5,95,5,up
4,6,94,5,up
4,7,93,5,up
4,8,92,4,up
4,9,91,3,left
3,9,90,4,down
3,8,89,5,down
3,7,88,6,down
3,6,87,6,down
3,5,86,6,down
3,4,85,5,down
3,3,84,4,down
3,2,83,3,down
3,1,82,4,left
2,1,81,5,up
2,2,80,4,up
2,3,79,5,up
2,4,78,6,up
2,5,77,7,up
2,6,76,7,up
2,7,75,7,up
2,8,74,6,up
2,9,73,5,up
2,10,72,5,right
3,10,71,4,down
3,9,70,4,down
3,8,69,5,down
3,7,68,6,down
3,6,67,6,down
3,5,66,6,down
3,4,65,5,down
3,3,64,4,down
3,2,63,3,down
3,1,62,4,left
2,1,61,5,down
2,0,60,6,right
3,0,59,5,right
4,0,58,4,up
4,1,57,3,up
4,2,56,2,up
4,3,55,3,up
4,4,54,4,up
4,5,53,5,up
4,6,52,5,up
4,7,51,5,up
4,8,50,4,up
4,9,49,3,left
3,9,48,4,down
3,8,47,5,down
3,7,46,6,down
3,6,45,6,down
3,5,44,6,down
3,4,43,5,down
3,3,42,4,down
3,2,41,3,down
3,1,40,4,left
2,1,39,5,up
2,2,38,4,up
2,3,37,5,up
2,4,36,6,up
2,5,35,5,up
2,6,34,4,up
2,7,33,3,up
2,8,32,2,up
2,9,31,1,up
2,10,100,5,right
3,10,99,4,down
3,9,98,4,down
3,8,97,5,down
3,7,96,6,down
3,6,95,6,down
3,5,94,6,down
3,4,93,5,down
3,3,92,4,down
3,2,91,3,down
3,1,90,4,left
2,1,89,5,down
2,0,88,6,right
3,0,87,5,right
4,0,86,4,up
4,1,85,3,up
4,2,84,2,up
4,3,83,3,up
4,4,82,4,up
4,5,81,5,up
4,6,80,5,up
4,7,79,5,up
4,8,78,4,up
4,9,77,3,left
3,9,76,4,down
3,8,75,3,down
3,7,74,4,down
3,6,73,5,down
3,5,72,5,down
3,4,71,5,down
3,3,70,4,down
3,2,69,3,down
3,1,68,4,left
2,1,67,5,up
2,2,66,4,up
2,3,65,5,up
2,4,64,6,up
2,5,63,6,up
2,6,62,6,up
2,7,61,5,up
2,8,60,4,up
2,9,59,3,left
1,5,100,2,up
1,6,99,1,up
1,7,98,2,up
1,8,97,3,up
1,9,96,4,right
2,9,95,5,down
2,8,94,4,down
2,7,93,3,down
2,6,92,2,down
2,5,91,3,down
2,4,90,2,down
2,3,89,1,right
3,3,100,6,up
3,4,99,5,up
3,5,98,4,left
2,5,97,3,up
2,6,96,2,up
2,7,95,3,up
2,8,94,4,up
2,9,93,4,left
1,9,92,3,down
1,8,91,2,down
1,7,90,1,down
1,6,89,1,down
1,5,88,2,down
1,4,87,2,down
1,3,86,1,down
1,2,100,5,down
1,1,99,6,right
2,1,98,5,up
2,2,97,6,up
2,3,96,5,up
2,4,95,4,up
